time,acc_x,acc_y,acc_z
19:26:44.626,-0.39575,0.21704,-0.89160;
19:26:44.636,-0.39868,0.21655,-0.88574;
19:26:44.646,-0.40039,0.21704,-0.88770;
19:26:44.656,-0.40039,0.21387,-0.88818;
19:26:44.666,-0.40161,0.21313,-0.88892;
19:26:44.676,-0.40161,0.21094,-0.89136;
19:26:44.686,-0.40259,0.20850,-0.88892;
19:26:44.696,-0.40137,0.21167,-0.88623;
19:26:44.706,-0.39697,0.21313,-0.88257;
19:26:44.716,-0.39673,0.21997,-0.88086;
19:26:44.726,-0.39819,0.22021,-0.87793;
19:26:44.736,-0.40039,0.21191,-0.88062;
19:26:44.746,-0.40576,0.21045,-0.88623;
19:26:44.756,-0.40747,0.21289,-0.88794;
19:26:44.766,-0.40552,0.21411,-0.89136;
19:26:44.776,-0.40234,0.21729,-0.88916;
19:26:44.786,-0.39673,0.21655,-0.88770;
19:26:44.796,-0.39380,0.21411,-0.89404;
19:26:44.806,-0.39478,0.20825,-0.89673;
19:26:44.816,-0.39429,0.20850,-0.89746;
19:26:44.826,-0.39478,0.21484,-0.89502;
19:26:44.836,-0.39722,0.21558,-0.89160;
19:26:44.846,-0.39941,0.21289,-0.89087;
19:26:44.856,-0.40088,0.21143,-0.88623;
19:26:44.866,-0.40552,0.21167,-0.88818;
19:26:44.876,-0.40356,0.20947,-0.89038;
19:26:44.886,-0.40063,0.20972,-0.89551;
19:26:44.896,-0.39868,0.20850,-0.90015;
19:26:44.906,-0.39429,0.21436,-0.89917;
19:26:44.916,-0.39380,0.21362,-0.89722;
19:26:44.926,-0.39307,0.21558,-0.89258;
19:26:44.936,-0.39502,0.21802,-0.89185;
19:26:44.946,-0.39868,0.21680,-0.88672;
19:26:44.956,-0.39844,0.21484,-0.88354;
19:26:44.966,-0.40112,0.21509,-0.88403;
19:26:44.976,-0.40405,0.22095,-0.88940;
19:26:44.986,-0.40332,0.21802,-0.89160;
19:26:44.996,-0.39893,0.21606,-0.88013;
19:26:45.006,-0.40088,0.21753,-0.87476;
19:26:45.016,-0.40503,0.22168,-0.86963;
19:26:45.026,-0.40845,0.22461,-0.86475;
19:26:45.036,-0.41357,0.21631,-0.86646;
19:26:45.046,-0.41479,0.21509,-0.86938;
19:26:45.056,-0.41162,0.22021,-0.87549;
19:26:45.066,-0.40869,0.22119,-0.88208;
19:26:45.076,-0.40234,0.21558,-0.88745;
19:26:45.086,-0.39575,0.21313,-0.89063;
19:26:45.096,-0.39502,0.21533,-0.89429;
19:26:45.106,-0.39453,0.21704,-0.89941;
19:26:45.116,-0.39282,0.21655,-0.90015;
19:26:45.126,-0.39453,0.21240,-0.90112;
19:26:45.136,-0.39673,0.20850,-0.90234;
19:26:45.146,-0.39551,0.21167,-0.89966;
19:26:45.156,-0.39282,0.21631,-0.89600;
19:26:45.166,-0.39771,0.21655,-0.89307;
19:26:45.176,-0.40112,0.21777,-0.88867;
19:26:45.186,-0.40308,0.21362,-0.88843;
19:26:45.196,-0.40552,0.21069,-0.89258;
19:26:45.206,-0.40137,0.21143,-0.89355;
19:26:45.216,-0.39648,0.21338,-0.89160;
19:26:45.226,-0.39673,0.21631,-0.89063;
19:26:45.236,-0.39648,0.22095,-0.88818;
19:26:45.246,-0.39673,0.21777,-0.88550;
19:26:45.256,-0.39893,0.21460,-0.88623;
19:26:45.266,-0.40015,0.21558,-0.88501;
19:26:45.276,-0.40186,0.21729,-0.88232;
19:26:45.286,-0.40552,0.21729,-0.87988;
19:26:45.296,-0.40698,0.21191,-0.87939;
19:26:45.306,-0.40625,0.21411,-0.88354;
19:26:45.316,-0.40210,0.22314,-0.88062;
19:26:45.326,-0.40063,0.22217,-0.87964;
19:26:45.336,-0.40039,0.21802,-0.88306;
19:26:45.346,-0.40283,0.21338,-0.88794;
19:26:45.356,-0.40356,0.21094,-0.89160;
19:26:45.366,-0.39575,0.21631,-0.89795;
19:26:45.376,-0.39673,0.21021,-0.90234;
19:26:45.386,-0.39331,0.22192,-0.90430;
19:26:45.396,-0.39453,0.21436,-0.89282;
19:26:45.406,-0.39746,0.21411,-0.89111;
19:26:45.416,-0.40210,0.22144,-0.88281;
19:26:45.426,-0.40552,0.22095,-0.88208;
19:26:45.436,-0.40454,0.21680,-0.88232;
