time,acc_x,acc_y,acc_z
18:32:21.143,-0.11792,0.26392,-0.94312;
18:32:21.153,-0.12231,0.26294,-0.94434;
18:32:21.163,-0.12134,0.26001,-0.94751;
18:32:21.173,-0.12134,0.26953,-0.95752;
18:32:21.183,-0.11987,0.29321,-0.97046;
18:32:21.193,-0.12622,0.30908,-0.97095;
18:32:21.203,-0.12720,0.29858,-0.96606;
18:32:21.213,-0.12280,0.28345,-0.95801;
18:32:21.223,-0.12817,0.28345,-0.95020;
18:32:21.233,-0.12915,0.28271,-0.94678;
18:32:21.243,-0.12842,0.28125,-0.95288;
18:32:21.253,-0.13013,0.29346,-0.96143;
18:32:21.263,-0.13721,0.30884,-0.94971;
18:32:21.273,-0.14624,0.31055,-0.94312;
18:32:21.283,-0.14624,0.31592,-0.94287;
18:32:21.293,-0.14673,0.30688,-0.94507;
18:32:21.303,-0.15063,0.29907,-0.95435;
18:32:21.313,-0.15527,0.29688,-0.95630;
18:32:21.323,-0.16260,0.30078,-0.94873;
18:32:21.333,-0.17065,0.30078,-0.95044;
18:32:21.343,-0.17920,0.29736,-0.94971;
18:32:21.353,-0.17993,0.29810,-0.94238;
18:32:21.363,-0.18701,0.29858,-0.93774;
18:32:21.373,-0.19141,0.30200,-0.93994;
18:32:21.383,-0.19312,0.30200,-0.94189;
18:32:21.393,-0.18872,0.30054,-0.94238;
18:32:21.403,-0.18530,0.29565,-0.94116;
18:32:21.413,-0.18677,0.29053,-0.94141;
18:32:21.423,-0.18481,0.29639,-0.94141;
18:32:21.433,-0.18921,0.30420,-0.93823;
18:32:21.443,-0.19287,0.30444,-0.93018;
18:32:21.453,-0.19165,0.29272,-0.92236;
18:32:21.463,-0.19556,0.28564,-0.92065;
18:32:21.473,-0.19434,0.29272,-0.91528;
18:32:21.483,-0.19922,0.30078,-0.91724;
18:32:21.493,-0.20264,0.30225,-0.92505;
18:32:21.503,-0.19580,0.30444,-0.92627;
18:32:21.513,-0.19604,0.29907,-0.92261;
18:32:21.523,-0.19653,0.29272,-0.92163;
18:32:21.533,-0.20264,0.29883,-0.91577;
18:32:21.543,-0.20752,0.30640,-0.91211;
18:32:21.553,-0.21460,0.31641,-0.91724;
18:32:21.563,-0.21924,0.32813,-0.92188;
18:32:21.573,-0.21704,0.32886,-0.93018;
18:32:21.583,-0.21533,0.33911,-0.93628;
18:32:21.593,-0.21777,0.34814,-0.93286;
18:32:21.603,-0.21948,0.35352,-0.93506;
18:32:21.613,-0.21655,0.35742,-0.93750;
18:32:21.623,-0.21631,0.36206,-0.93628;
18:32:21.633,-0.21265,0.36011,-0.92798;
18:32:21.643,-0.20776,0.34912,-0.92456;
18:32:21.653,-0.19922,0.34375,-0.92822;
18:32:21.663,-0.19897,0.33911,-0.92017;
18:32:21.673,-0.19653,0.32617,-0.91528;
18:32:21.683,-0.19385,0.32056,-0.91431;
18:32:21.693,-0.19531,0.32202,-0.91357;
18:32:21.703,-0.19580,0.32495,-0.91846;
18:32:21.713,-0.19775,0.32422,-0.91528;
18:32:21.723,-0.20142,0.31592,-0.91504;
18:32:21.733,-0.19897,0.31250,-0.91333;
18:32:21.743,-0.19971,0.31592,-0.91431;
18:32:21.753,-0.20337,0.32617,-0.92285;
18:32:21.763,-0.20605,0.33374,-0.92529;
18:32:21.773,-0.20093,0.32837,-0.92480;
18:32:21.783,-0.19775,0.32031,-0.92188;
18:32:21.793,-0.19629,0.32520,-0.92163;
18:32:21.803,-0.20313,0.33276,-0.91724;
18:32:21.813,-0.20752,0.32886,-0.91870;
18:32:21.823,-0.20166,0.32275,-0.91895;
18:32:21.833,-0.20337,0.32690,-0.91748;
18:32:21.843,-0.20117,0.34180,-0.92700;
18:32:21.853,-0.18628,0.33447,-0.92407;
18:32:21.863,-0.18286,0.32715,-0.92041;
18:32:21.873,-0.18164,0.32520,-0.91577;
18:32:21.883,-0.18945,0.33423,-0.92065;
18:32:21.893,-0.19360,0.34375,-0.92041;
18:32:21.903,-0.19873,0.34692,-0.92700;
18:32:21.913,-0.19263,0.33960,-0.92432;
18:32:21.923,-0.18701,0.33374,-0.91895;
18:32:21.933,-0.19312,0.33228,-0.91870;
18:32:21.943,-0.18579,0.34131,-0.92041;
18:32:21.953,-0.18823,0.34668,-0.92627;
18:32:21.963,-0.19678,0.34399,-0.92285;
18:32:21.973,-0.19897,0.34058,-0.92212;
18:32:21.983,-0.19678,0.33276,-0.91895;
18:32:21.993,-0.19702,0.32495,-0.91406;
18:32:22.003,-0.19775,0.32568,-0.91309;
18:32:22.013,-0.19604,0.33130,-0.91187;
18:32:22.023,-0.19531,0.34082,-0.92041;
18:32:22.033,-0.19849,0.35181,-0.92749;
18:32:22.043,-0.19604,0.34961,-0.92651;
18:32:22.053,-0.19092,0.34253,-0.92920;
18:32:22.063,-0.19141,0.33765,-0.92920;
18:32:22.073,-0.19263,0.33789,-0.92529;
18:32:22.083,-0.19263,0.33765,-0.92139;
18:32:22.093,-0.18896,0.33179,-0.92212;
18:32:22.103,-0.19165,0.33032,-0.92529;
18:32:22.113,-0.19165,0.32349,-0.92114;
18:32:22.123,-0.19238,0.31592,-0.91699;
18:32:22.133,-0.19824,0.31738,-0.91528;
18:32:22.143,-0.19849,0.31787,-0.93970;
18:32:22.153,-0.20483,0.31006,-0.95435;
18:32:22.163,-0.20996,0.31299,-0.94800;
18:32:22.173,-0.19824,0.30396,-0.94702;
18:32:22.183,-0.20020,0.29004,-0.95459;
18:32:22.193,-0.21387,0.28296,-0.96167;
18:32:22.203,-0.20557,0.27832,-0.96777;
18:32:22.213,-0.19702,0.27051,-0.96216;
18:32:22.223,-0.19873,0.26172,-0.94482;
18:32:22.233,-0.19531,0.26465,-0.92407;
18:32:22.243,-0.19385,0.27490,-0.91553;
18:32:22.253,-0.19653,0.28979,-0.91772;
18:32:22.263,-0.20264,0.30493,-0.91455;
18:32:22.273,-0.20215,0.30786,-0.90454;
18:32:22.283,-0.22925,0.39551,-0.89209;
18:32:22.293,-0.22900,0.39575,-0.88647;
18:32:22.303,-0.22534,0.39795,-0.87915;
18:32:22.313,-0.22266,0.40405,-0.87500;
18:32:22.323,-0.22461,0.41357,-0.87793;
18:32:22.333,-0.22363,0.42603,-0.88281;
18:32:22.343,-0.22314,0.43506,-0.88525;
18:32:22.353,-0.21948,0.43872,-0.88599;
18:32:22.363,-0.21631,0.44092,-0.88672;
18:32:22.373,-0.20142,0.43481,-0.88989;
18:32:22.383,-0.20239,0.43018,-0.89600;
18:32:22.393,-0.19971,0.42310,-0.88745;
18:32:22.403,-0.19946,0.41919,-0.87695;
18:32:22.413,-0.20093,0.41797,-0.87476;
18:32:22.423,-0.20435,0.42285,-0.87866;
18:32:22.433,-0.20752,0.42627,-0.88208;
18:32:22.443,-0.21118,0.42236,-0.89331;
18:32:22.453,-0.21289,0.40649,-0.90454;
18:32:22.463,-0.21265,0.39087,-0.90552;
18:32:22.473,-0.20532,0.37939,-0.89990;
18:32:22.483,-0.20313,0.36987,-0.89746;
18:32:22.493,-0.20386,0.36157,-0.89600;
18:32:22.503,-0.19751,0.35229,-0.89136;
18:32:22.513,-0.19165,0.34058,-0.89575;
