time,acc_x,acc_y,acc_z
19:16:08.556,0.16479,0.96899,0.19434;
19:16:08.566,0.16357,0.97095,0.21753;
19:16:08.576,0.17041,0.97168,0.23071;
19:16:08.586,0.17090,0.97583,0.20898;
19:16:08.596,0.16040,0.98975,0.18408;
19:16:08.606,0.15430,0.98560,0.16016;
19:16:08.616,0.14795,0.97339,0.14746;
19:16:08.626,0.14209,0.96069,0.15454;
19:16:08.636,0.14307,0.94482,0.15967;
19:16:08.646,0.14136,0.93994,0.15674;
19:16:08.656,0.13696,0.93994,0.16675;
19:16:08.666,0.13037,0.93848,0.17676;
19:16:08.676,0.12427,0.94629,0.17456;
19:16:08.686,0.12866,0.96704,0.15918;
19:16:08.696,0.13745,0.97168,0.13452;
19:16:08.706,0.14478,0.95703,0.11670;
19:16:08.716,0.15137,0.94775,0.11499;
19:16:08.726,0.15259,0.95044,0.12329;
19:16:08.736,0.15845,0.96460,0.11670;
19:16:08.746,0.16528,0.99414,0.12915;
19:16:08.756,0.15356,1.00439,0.12354;
19:16:08.766,0.14771,1.00269,0.11890;
19:16:08.776,0.14185,0.99902,0.10718;
19:16:08.786,0.13892,0.98926,0.10059;
19:16:08.796,0.14063,0.98022,0.10156;
19:16:08.806,0.14282,0.97900,0.11035;
19:16:08.816,0.14282,0.98901,0.11670;
19:16:08.826,0.14331,0.99707,0.12378;
19:16:08.836,0.14014,0.99976,0.13599;
19:16:08.846,0.14160,1.00830,0.13916;
19:16:08.856,0.14746,1.00903,0.13672;
19:16:08.866,0.15210,0.99463,0.12476;
19:16:08.876,0.15161,0.98657,0.10400;
19:16:08.886,0.15405,0.97827,0.09253;
19:16:08.896,0.16016,0.97656,0.08887;
19:16:08.906,0.15845,0.99536,0.08765;
19:16:08.916,0.15649,1.01343,0.10181;
19:16:08.926,0.16187,1.02588,0.12061;
19:16:08.936,0.16553,1.03247,0.12500;
19:16:08.946,0.16284,1.03174,0.12622;
19:16:08.956,0.16577,1.02271,0.12378;
19:16:08.966,0.17188,1.01685,0.11328;
19:16:08.976,0.17749,1.00659,0.10278;
19:16:08.986,0.18213,0.98999,0.08911;
19:16:08.996,0.18335,0.98438,0.08105;
19:16:09.006,0.17407,0.98706,0.07959;
19:16:09.016,0.16528,0.98950,0.08057;
19:16:09.026,0.16333,0.99268,0.09644;
19:16:09.036,0.15942,1.00073,0.11768;
19:16:09.046,0.15454,1.01807,0.13672;
19:16:09.056,0.15283,1.00732,0.11230;
19:16:09.066,0.16016,0.97119,0.08496;
19:16:09.076,0.15356,0.95825,0.09082;
19:16:09.086,0.14795,0.95703,0.10425;
19:16:09.096,0.14697,0.96216,0.11475;
19:16:09.106,0.14478,0.97119,0.12427;
19:16:09.116,0.14014,0.98584,0.12183;
19:16:09.126,0.14258,0.99634,0.11035;
19:16:09.136,0.14551,0.99854,0.09082;
19:16:09.146,0.14941,1.00244,0.06592;
19:16:09.156,0.15283,0.99585,0.06274;
19:16:09.166,0.15234,0.98535,0.06274;
19:16:09.176,0.15381,0.98389,0.06787;
19:16:09.186,0.15186,0.97729,0.08203;
19:16:09.196,0.14893,0.97314,0.09546;
19:16:09.206,0.14990,0.99121,0.09668;
19:16:09.216,0.15137,1.00415,0.09033;
19:16:09.226,0.15405,1.00146,0.08008;
19:16:09.236,0.15625,0.99878,0.06909;
19:16:09.246,0.16187,0.98608,0.06860;
19:16:09.256,0.16895,0.98242,0.06396;
19:16:09.266,0.16797,0.99414,0.06177;
19:16:09.276,0.15771,1.00024,0.06909;
19:16:09.286,0.15210,1.00537,0.07300;
19:16:09.296,0.14966,1.01318,0.08032;
19:16:09.306,0.15137,1.01929,0.09473;
19:16:09.316,0.15845,1.02441,0.09180;
19:16:09.326,0.15771,1.02734,0.07861;
19:16:09.336,0.15308,1.01904,0.06128;
19:16:09.346,0.15015,1.00220,0.05249;
19:16:09.356,0.14917,0.98706,0.05347;
19:16:09.366,0.14795,0.97681,0.07397;
19:16:09.376,0.14185,1.00708,0.08472;
19:16:09.386,0.14648,1.00879,0.07544;
19:16:09.396,0.14746,1.00977,0.07007;
19:16:09.406,0.14819,1.01733,0.06958;
19:16:09.416,0.15015,1.01245,0.06055;
19:16:09.426,0.15234,0.99414,0.05884;
19:16:09.436,0.15527,0.97876,0.06494;
19:16:09.446,0.15210,0.97949,0.06152;
19:16:09.456,0.14429,0.99487,0.06763;
19:16:09.466,0.14111,1.00610,0.07910;
19:16:09.476,0.14136,1.00928,0.08301;
19:16:09.486,0.14111,1.01001,0.07324;
19:16:09.496,0.14355,1.01050,0.05005;
19:16:09.506,0.14575,1.00342,0.03027;
19:16:09.516,0.14941,0.98828,0.02612;
19:16:09.526,0.15088,0.98145,0.04053;
19:16:09.536,0.14624,0.99487,0.05640;
19:16:09.546,0.14307,1.00806,0.06958;
19:16:09.556,0.14136,1.00684,0.07202;
19:16:09.566,0.14575,1.00635,0.07349;
19:16:09.576,0.14966,1.00708,0.06982;
19:16:09.586,0.15161,1.00464,0.06152;
19:16:09.596,0.15137,0.99780,0.05737;
19:16:09.606,0.15039,0.99316,0.05420;
19:16:09.616,0.15356,0.99854,0.05444;
19:16:09.626,0.14966,0.99854,0.05151;
19:16:09.636,0.14258,0.99390,0.04907;
19:16:09.646,0.13940,0.99072,0.05151;
19:16:09.656,0.13892,0.98511,0.05737;
19:16:09.666,0.13770,0.98389,0.05542;
19:16:09.676,0.13940,0.98438,0.04639;
19:16:09.686,0.13770,0.99048,0.02759;
19:16:09.696,0.13306,0.99316,0.03784;
19:16:09.706,0.13208,0.99536,0.04272;
19:16:09.716,0.13232,0.98999,0.05078;
19:16:09.726,0.13574,0.98218,0.05249;
19:16:09.736,0.14136,0.98022,0.03784;
19:16:09.746,0.14746,0.98657,0.02246;
19:16:09.756,0.14551,0.98901,0.02075;
