time,acc_x,acc_y,acc_z
19:36:47.187,0.86133,0.57178,-0.10522;
19:36:47.197,0.86255,0.56738,-0.10962;
19:36:47.207,0.85840,0.56714,-0.11670;
19:36:47.217,0.84692,0.56909,-0.12109;
19:36:47.227,0.84009,0.57422,-0.13013;
19:36:47.237,0.83887,0.57642,-0.13843;
19:36:47.247,0.83423,0.57861,-0.13574;
19:36:47.257,0.83667,0.57837,-0.12671;
19:36:47.267,0.84351,0.57886,-0.11963;
19:36:47.277,0.84619,0.57690,-0.12036;
19:36:47.287,0.84741,0.57202,-0.11646;
19:36:47.297,0.84497,0.56421,-0.10254;
19:36:47.307,0.85059,0.54883,-0.09741;
19:36:47.317,0.85791,0.53198,-0.09131;
19:36:47.327,0.85913,0.51929,-0.08960;
19:36:47.337,0.86670,0.51025,-0.09229;
19:36:47.347,0.87573,0.49878,-0.08618;
19:36:47.357,0.87109,0.52197,-0.08325;
19:36:47.367,0.87793,0.52612,-0.03906;
19:36:47.377,0.87988,0.52588,-0.01196;
19:36:47.387,0.87646,0.53735,-0.00732;
19:36:47.397,0.87061,0.55591,-0.02661;
19:36:47.407,0.86987,0.58228,-0.06445;
19:36:47.417,0.86597,0.59277,-0.10083;
19:36:47.427,0.85620,0.58911,-0.07642;
19:36:47.437,0.85547,0.55518,-0.04443;
19:36:47.447,0.85254,0.52173,-0.03882;
19:36:47.457,0.83179,0.50293,-0.07764;
19:36:47.467,0.82104,0.47705,-0.14404;
19:36:47.477,0.82764,0.48975,-0.21997;
19:36:47.487,0.83203,0.49780,-0.27661;
19:36:47.497,0.82251,0.44702,-0.27295;
19:36:47.507,0.81519,0.44019,-0.25146;
19:36:47.517,0.81592,0.45264,-0.25977;
19:36:47.527,0.81421,0.48682,-0.29370;
19:36:47.537,0.82397,0.51831,-0.32739;
19:36:47.547,0.83643,0.55005,-0.35107;
19:36:47.557,0.83423,0.61230,-0.38550;
19:36:47.567,0.83228,0.61206,-0.38647;
19:36:47.577,0.83105,0.57471,-0.37109;
19:36:47.587,0.83276,0.56519,-0.36694;
19:36:47.597,0.83667,0.55273,-0.36304;
19:36:47.607,0.83691,0.55469,-0.35498;
19:36:47.617,0.84521,0.57129,-0.33276;
19:36:47.627,0.84399,0.56689,-0.30811;
19:36:47.637,0.84302,0.54614,-0.29346;
19:36:47.647,0.86133,0.51929,-0.32935;
19:36:47.657,0.87402,0.48047,-0.34619;
19:36:47.667,0.87817,0.45532,-0.34131;
19:36:47.677,0.88501,0.47485,-0.28101;
19:36:47.687,0.88916,0.50220,-0.28442;
19:36:47.697,0.89136,0.47363,-0.27563;
19:36:47.707,0.88794,0.46313,-0.27002;
19:36:47.717,0.88745,0.46606,-0.26221;
19:36:47.727,0.88477,0.46729,-0.24390;
19:36:47.737,0.87598,0.46875,-0.24121;
