time,acc_x,acc_y,acc_z
18:12:56.287,0.04346,-0.94775,-0.38037;
18:12:56.297,0.09180,-0.96875,-0.34058;
18:12:56.307,0.09668,-1.01563,-0.22290;
18:12:56.317,0.07593,-0.93823,-0.16724;
18:12:56.327,0.10522,-0.93896,-0.13965;
18:12:56.337,0.11230,-0.97168,-0.15161;
18:12:56.347,0.09180,-0.92822,-0.20752;
18:12:56.357,0.09619,-0.91870,-0.25781;
18:12:56.367,0.08789,-0.95117,-0.29956;
18:12:56.377,0.07544,-0.96558,-0.33130;
18:12:56.387,0.07813,-0.95825,-0.33301;
18:12:56.397,0.08252,-0.94238,-0.34009;
18:12:56.407,0.08765,-0.92773,-0.33716;
18:12:56.417,0.08252,-0.92847,-0.32715;
18:12:56.427,0.07275,-0.92700,-0.31860;
18:12:56.437,0.06616,-0.96460,-0.29541;
18:12:56.447,0.05762,-0.96631,-0.25952;
18:12:56.457,0.06152,-0.95239,-0.23853;
18:12:56.467,0.06079,-0.96289,-0.23096;
18:12:56.477,0.05493,-0.95728,-0.26270;
18:12:56.487,0.03955,-0.96094,-0.27319;
18:12:56.497,0.03442,-0.96777,-0.28369;
18:12:56.507,0.04077,-0.96802,-0.29541;
18:12:56.517,0.04199,-0.95435,-0.28687;
18:12:56.527,0.04492,-0.94629,-0.28101;
18:12:56.537,0.03564,-0.92676,-0.28931;
18:12:56.547,0.01904,-0.93115,-0.28833;
18:12:56.557,0.00806,-0.93555,-0.28687;
18:12:56.567,0.00439,-0.96387,-0.28589;
18:12:56.577,0.01392,-0.99023,-0.26807;
18:12:56.587,0.03369,-0.96631,-0.26563;
18:12:56.597,0.03296,-0.97412,-0.25439;
18:12:56.607,0.03223,-0.96680,-0.24854;
18:12:56.617,0.03467,-0.94385,-0.24243;
18:12:56.627,0.02759,-0.94434,-0.25635;
18:12:56.637,0.00928,-0.96167,-0.27075;
18:12:56.647,-0.01367,-0.98462,-0.25122;
18:12:56.657,-0.03125,-0.98706,-0.23608;
18:12:56.667,-0.02393,-0.99170,-0.24609;
18:12:56.677,-0.04126,-0.97534,-0.24976;
18:12:56.687,-0.07593,-0.97192,-0.26978;
